District,Station,Rainfall,Date
Chennai,DGP Office,3.0,2009-09-02
Chennai,MYLAPORE-TRIPLICANE TALUK,2.8,2009-09-02
Chennai,Chennai AP,0.7,2009-09-03
Chennai,Chennai nungambakkam,0.7,2009-09-03
Chennai,Chennai AP,20.03,2009-09-04
Chennai,Anna university,6.2,2009-09-04
Chennai,MYLAPORE-TRIPLICANE TALUK,4.2,2009-09-04
Chennai,DGP Office,4.0,2009-09-04
Chennai,Ambathur,4.0,2009-09-04
Chennai,Govt. arts college,2.0,2009-09-04
Chennai,Purasawalkam - Perambur,2.0,2009-09-04
Chennai,Chennai nungambakkam,1.7,2009-09-04
Chennai,Pachaiyappa college,1.2,2009-09-04
Chennai,Ambathur,1.0,2009-09-05
Chennai,Chennai AP,18.2,2009-09-16
Chennai,Chennai nungambakkam,16.3,2009-09-16
Chennai,Pachaiyappa college,7.0,2009-09-16
Chennai,Anna university,4.6,2009-09-16
Chennai,Purasawalkam - Perambur,4.0,2009-09-16
Chennai,Chennai port trust,1.0,2009-09-16
Chennai,Govt. arts college,1.0,2009-09-16
Chennai,DGP Office,1.0,2009-09-16
Chennai,MYLAPORE-TRIPLICANE TALUK,1.0,2009-09-16
Chennai,Anna university,25.6,2009-09-17
Chennai,MYLAPORE-TRIPLICANE TALUK,11.0,2009-09-17
Chennai,DGP Office,10.0,2009-09-17
Chennai,Chennai AP,3.0,2009-09-17
Chennai,Pachaiyappa college,1.5,2009-09-17
Chennai,Ambathur,60.0,2009-09-20
Chennai,Chennai AP,29.6,2009-09-20
Chennai,Chennai nungambakkam,5.4,2009-09-20
Chennai,MYLAPORE-TRIPLICANE TALUK,4.0,2009-09-20
Chennai,Anna university,4.0,2009-09-20
Chennai,Govt. arts college,2.0,2009-09-20
Chennai,DGP Office,2.0,2009-09-20
Chennai,Pachaiyappa college,2.0,2009-09-20
Chennai,Purasawalkam - Perambur,2.0,2009-09-20
Chennai,Ambathur,5.0,2009-09-22
Chennai,Ambathur,1.0,2009-09-23
Chennai,Anna university,13.2,2009-09-24
Chennai,Chennai AP,10.8,2009-09-24
Chennai,MYLAPORE-TRIPLICANE TALUK,10.2,2009-09-24
Chennai,Ambathur,7.0,2009-09-24
Chennai,Ambathur,22.0,2009-09-26
Chennai,Chennai AP,7.2,2009-09-26
Chennai,Anna university,6.2,2009-09-26
Chennai,Chennai nungambakkam,5.2,2009-09-26
Chennai,MYLAPORE-TRIPLICANE TALUK,5.2,2009-09-26
Chennai,Pachaiyappa college,5.1,2009-09-26
Chennai,DGP Office,5.0,2009-09-26
Chennai,Purasawalkam - Perambur,5.0,2009-09-26
Chennai,Govt. arts college,3.3,2009-09-26
Chennai,Chennai nungambakkam,4.6,2009-09-27
Chennai,Pachaiyappa college,2.0,2009-09-27
Chennai,Ambathur,2.0,2009-09-27
Chennai,Purasawalkam - Perambur,1.5,2009-09-27
Chennai,Chennai AP,0.5,2009-09-27
Chennai,Govt. arts college,0.5,2009-09-27
Chennai,DGP Office,0.5,2009-09-27
Chennai,MYLAPORE-TRIPLICANE TALUK,0.5,2009-09-27
Chennai,Anna university,0.5,2009-09-27
Chennai,Chennai AP,41.2,2009-09-28
Chennai,Ambathur,39.0,2009-09-28
Chennai,Anna university,17.6,2009-09-28
Chennai,MYLAPORE-TRIPLICANE TALUK,15.0,2009-09-28
Chennai,DGP Office,14.0,2009-09-28
Chennai,Govt. arts college,13.2,2009-09-28
Chennai,Chennai nungambakkam,11.3,2009-09-28
Chennai,Pachaiyappa college,11.3,2009-09-28
Chennai,Purasawalkam - Perambur,11.0,2009-09-28
Chennai,Chennai nungambakkam,0.5,2009-09-29
Chennai,Pachaiyappa college,0.5,2009-09-29
Chennai,Chennai AP,4.2,2009-09-30
Chennai,Ambathur,3.0,2009-09-30
Chennai,Anna university,2.6,2009-09-30
Chennai,MYLAPORE-TRIPLICANE TALUK,2.4,2009-09-30
Chennai,DGP Office,2.2,2009-09-30
Chennai,Govt. arts college,2.0,2009-09-30
Chennai,Purasawalkam - Perambur,2.0,2009-09-30
Chennai,Pachaiyappa college,1.8,2009-09-30
Chennai,Chennai nungambakkam,0.8,2009-09-30
Chennai,Chennai AP,0.3,2009-10-01
Chennai,Chennai nungambakkam,0.1,2009-10-10
Chennai,Pachaiyappa college,0.1,2009-10-10
Chennai,Ambathur,4.0,2009-10-11
Chennai,Purasawalkam - Perambur,20.2,2009-10-27
Chennai,Chennai nungambakkam,12.8,2009-10-27
Chennai,Pachaiyappa college,12.0,2009-10-27
Chennai,Govt. arts college,11.0,2009-10-27
Chennai,Ambathur,4.0,2009-10-27
Chennai,MYLAPORE-TRIPLICANE TALUK,3.0,2009-10-27
Chennai,Chennai AP,2.6,2009-10-27
Chennai,DGP Office,2.0,2009-10-27
Chennai,Anna university,2.0,2009-10-27
Chennai,Purasawalkam - Perambur,33.5,2009-10-28
Chennai,Govt. arts college,31.2,2009-10-28
Chennai,Ambathur,27.0,2009-10-28
Chennai,Anna university,16.0,2009-10-28
Chennai,MYLAPORE-TRIPLICANE TALUK,15.5,2009-10-28
Chennai,Chennai nungambakkam,14.2,2009-10-28
Chennai,DGP Office,13.5,2009-10-28
Chennai,Pachaiyappa college,12.0,2009-10-28
Chennai,Chennai AP,6.4,2009-10-28
Chennai,Ambathur,53.0,2009-10-29
Chennai,Purasawalkam - Perambur,39.2,2009-10-29
Chennai,Chennai nungambakkam,32.1,2009-10-29
Chennai,Pachaiyappa college,31.0,2009-10-29
Chennai,Anna university,22.2,2009-10-29
Chennai,Chennai AP,22.0,2009-10-29
Chennai,MYLAPORE-TRIPLICANE TALUK,13.5,2009-10-29
Chennai,DGP Office,11.8,2009-10-29
Chennai,Govt. arts college,8.4,2009-10-29
Chennai,Ambathur,18.0,2009-10-30
Chennai,Chennai AP,2.6,2009-10-30
Chennai,Chennai nungambakkam,2.5,2009-10-30
Chennai,Pachaiyappa college,2.0,2009-10-30
Chennai,Govt. arts college,21.4,2009-11-03
Chennai,Purasawalkam - Perambur,20.2,2009-11-03
Chennai,Chennai nungambakkam,19.3,2009-11-03
Chennai,Pachaiyappa college,19.0,2009-11-03
Chennai,Anna university,10.4,2009-11-03
Chennai,MYLAPORE-TRIPLICANE TALUK,8.5,2009-11-03
Chennai,DGP Office,7.2,2009-11-03
Chennai,Ambathur,5.0,2009-11-03
Chennai,Chennai AP,3.6,2009-11-03
Chennai,Chennai AP,9.1,2009-11-04
Chennai,Ambathur,3.0,2009-11-04
Chennai,Anna university,1.6,2009-11-04
Chennai,MYLAPORE-TRIPLICANE TALUK,1.2,2009-11-04
Chennai,Chennai nungambakkam,0.4,2009-11-04
Chennai,DGP Office,0.4,2009-11-04
Chennai,Chennai nungambakkam,150.0,2009-11-05
Chennai,Pachaiyappa college,145.0,2009-11-05
Chennai,Chennai AP,113.7,2009-11-05
Chennai,Anna university,76.0,2009-11-05
Chennai,DGP Office,75.0,2009-11-05
Chennai,MYLAPORE-TRIPLICANE TALUK,74.0,2009-11-05
Chennai,Purasawalkam - Perambur,68.0,2009-11-05
Chennai,Govt. arts college,65.0,2009-11-05
Chennai,Ambathur,49.0,2009-11-05
Chennai,Anna university,53.8,2009-11-06
Chennai,Chennai AP,43.3,2009-11-06
Chennai,MYLAPORE-TRIPLICANE TALUK,35.4,2009-11-06
Chennai,DGP Office,30.2,2009-11-06
Chennai,Chennai nungambakkam,24.8,2009-11-06
Chennai,Govt. arts college,20.3,2009-11-06
Chennai,Pachaiyappa college,20.3,2009-11-06
Chennai,Purasawalkam - Perambur,19.0,2009-11-06
Chennai,Ambathur,11.0,2009-11-06
Chennai,Ambathur,145.0,2009-11-07
Chennai,Anna university,97.2,2009-11-07
Chennai,MYLAPORE-TRIPLICANE TALUK,72.5,2009-11-07
Chennai,Chennai AP,70.0,2009-11-07
Chennai,DGP Office,66.4,2009-11-07
Chennai,Chennai nungambakkam,60.0,2009-11-07
Chennai,Pachaiyappa college,57.5,2009-11-07
Chennai,Govt. arts college,39.0,2009-11-07
Chennai,Purasawalkam - Perambur,39.0,2009-11-07
Chennai,Anna university,149.4,2009-11-08
Chennai,MYLAPORE-TRIPLICANE TALUK,132.5,2009-11-08
Chennai,Chennai AP,127.3,2009-11-08
Chennai,Pachaiyappa college,127.0,2009-11-08
Chennai,DGP Office,126.5,2009-11-08
Chennai,Chennai nungambakkam,123.3,2009-11-08
Chennai,Govt. arts college,121.5,2009-11-08
Chennai,Purasawalkam - Perambur,110.5,2009-11-08
Chennai,Ambathur,106.0,2009-11-08
Chennai,Ambathur,66.0,2009-11-09
Chennai,Chennai AP,44.8,2009-11-09
Chennai,Anna university,39.2,2009-11-09
Chennai,MYLAPORE-TRIPLICANE TALUK,31.5,2009-11-09
Chennai,DGP Office,29.2,2009-11-09
Chennai,Chennai nungambakkam,27.0,2009-11-09
Chennai,Pachaiyappa college,22.3,2009-11-09
Chennai,Govt. arts college,21.3,2009-11-09
Chennai,Purasawalkam - Perambur,21.3,2009-11-09
Chennai,Govt. arts college,18.0,2009-11-10
Chennai,Chennai AP,13.5,2009-11-10
Chennai,Anna university,12.2,2009-11-10
Chennai,Ambathur,10.0,2009-11-10
Chennai,Chennai nungambakkam,6.3,2009-11-10
Chennai,Pachaiyappa college,6.2,2009-11-10
Chennai,MYLAPORE-TRIPLICANE TALUK,4.2,2009-11-10
Chennai,Chennai AP,31.6,2009-11-11
Chennai,Anna university,25.5,2009-11-11
Chennai,MYLAPORE-TRIPLICANE TALUK,23.0,2009-11-11
Chennai,DGP Office,22.3,2009-11-11
Chennai,Chennai nungambakkam,20.8,2009-11-11
Chennai,Pachaiyappa college,20.2,2009-11-11
Chennai,Purasawalkam - Perambur,20.2,2009-11-11
Chennai,Govt. arts college,18.0,2009-11-11
Chennai,Ambathur,12.0,2009-11-11
Chennai,Ambathur,103.0,2009-11-15
Chennai,Purasawalkam - Perambur,82.2,2009-11-15
Chennai,Chennai AP,57.7,2009-11-15
Chennai,Anna university,52.2,2009-11-15
Chennai,Pachaiyappa college,47.6,2009-11-15
Chennai,Chennai nungambakkam,46.7,2009-11-15
Chennai,Govt. arts college,40.3,2009-11-15
Chennai,MYLAPORE-TRIPLICANE TALUK,35.5,2009-11-15
Chennai,DGP Office,30.2,2009-11-15
Chennai,Chennai AP,37.2,2009-11-16
Chennai,DGP Office,29.2,2009-11-16
Chennai,MYLAPORE-TRIPLICANE TALUK,25.5,2009-11-16
Chennai,Anna university,25.5,2009-11-16
Chennai,Chennai nungambakkam,21.2,2009-11-16
Chennai,Pachaiyappa college,21.2,2009-11-16
Chennai,Purasawalkam - Perambur,18.2,2009-11-16
Chennai,Govt. arts college,14.2,2009-11-16
Chennai,Ambathur,13.0,2009-11-16
Chennai,Chennai AP,0.1,2009-11-17
Chennai,Chennai AP,4.4,2009-11-18
Chennai,Govt. arts college,2.3,2009-11-18
Chennai,DGP Office,2.0,2009-11-18
Chennai,MYLAPORE-TRIPLICANE TALUK,2.0,2009-11-18
Chennai,Anna university,2.0,2009-11-18
Chennai,Chennai nungambakkam,1.3,2009-11-18
Chennai,Pachaiyappa college,1.3,2009-11-18
Chennai,Purasawalkam - Perambur,1.3,2009-11-18
Chennai,Chennai AP,47.8,2009-11-19
Chennai,Ambathur,23.0,2009-11-19
Chennai,Chennai nungambakkam,1.2,2009-11-19
Chennai,Chennai nungambakkam,4.2,2009-11-20
Chennai,Pachaiyappa college,4.2,2009-11-20
Chennai,Chennai AP,0.5,2009-11-20
Chennai,Chennai nungambakkam,0.9,2009-11-21
Chennai,Ambathur,19.0,2009-11-22
Chennai,Chennai nungambakkam,1.0,2009-11-22
Chennai,Chennai nungambakkam,0.9,2009-11-24
Chennai,Chennai AP,0.3,2009-11-25
Chennai,Chennai AP,0.1,2009-12-01
Chennai,Ambathur,41.0,2009-12-02
Chennai,Chennai nungambakkam,33.3,2009-12-02
Chennai,Pachaiyappa college,33.3,2009-12-02
Chennai,Purasawalkam - Perambur,33.0,2009-12-02
Chennai,Anna university,28.3,2009-12-02
Chennai,Govt. arts college,28.0,2009-12-02
Chennai,DGP Office,25.3,2009-12-02
Chennai,MYLAPORE-TRIPLICANE TALUK,25.3,2009-12-02
Chennai,Chennai AP,15.3,2009-12-02
Chennai,Anna university,62.0,2009-12-03
Chennai,DGP Office,52.3,2009-12-03
Chennai,MYLAPORE-TRIPLICANE TALUK,52.3,2009-12-03
Chennai,Ambathur,28.0,2009-12-03
Chennai,Purasawalkam - Perambur,25.0,2009-12-03
Chennai,Chennai nungambakkam,21.8,2009-12-03
Chennai,Govt. arts college,21.8,2009-12-03
Chennai,Pachaiyappa college,21.8,2009-12-03
Chennai,Chennai AP,20.6,2009-12-03
Chennai,Chennai AP,34.2,2009-12-04
Chennai,Purasawalkam - Perambur,9.0,2009-12-04
Chennai,Chennai nungambakkam,4.7,2009-12-04
Chennai,Pachaiyappa college,4.7,2009-12-04
Chennai,Govt. arts college,4.5,2009-12-04
Chennai,DGP Office,3.0,2009-12-04
Chennai,MYLAPORE-TRIPLICANE TALUK,3.0,2009-12-04
Chennai,Anna university,3.0,2009-12-04
Chennai,Ambathur,3.0,2009-12-04
Chennai,Chennai AP,0.2,2009-12-05
Chennai,Chennai AP,0.5,2009-12-09
Chennai,Ambathur,6.0,2009-12-12
Chennai,Chennai AP,1.2,2009-12-12
Chennai,Chennai nungambakkam,1.0,2009-12-12
Chennai,Chennai nungambakkam,34.5,2009-12-13
Chennai,Pachaiyappa college,34.0,2009-12-13
Chennai,Chennai AP,31.3,2009-12-13
Chennai,Anna university,31.3,2009-12-13
Chennai,DGP Office,31.0,2009-12-13
Chennai,MYLAPORE-TRIPLICANE TALUK,31.0,2009-12-13
Chennai,Govt. arts college,30.0,2009-12-13
Chennai,Purasawalkam - Perambur,28.0,2009-12-13
Chennai,Ambathur,11.0,2009-12-13
Chennai,Anna university,3.6,2009-12-14
Chennai,DGP Office,3.0,2009-12-14
Chennai,MYLAPORE-TRIPLICANE TALUK,3.0,2009-12-14
Chennai,Chennai AP,2.3,2009-12-14
Chennai,Chennai nungambakkam,1.2,2009-12-14
Chennai,Pachaiyappa college,1.2,2009-12-14
Chennai,Purasawalkam - Perambur,9.7,2009-12-15
Chennai,MYLAPORE-TRIPLICANE TALUK,9.6,2009-12-15
Chennai,Chennai AP,9.1,2009-12-15
Chennai,Anna university,9.0,2009-12-15
Chennai,DGP Office,8.8,2009-12-15
Chennai,Ambathur,8.0,2009-12-15
Chennai,Chennai nungambakkam,5.6,2009-12-15
Chennai,Govt. arts college,5.4,2009-12-15
Chennai,Pachaiyappa college,5.0,2009-12-15
Chennai,Chennai nungambakkam,77.6,2009-12-16
Chennai,Pachaiyappa college,77.0,2009-12-16
Chennai,Ambathur,75.0,2009-12-16
Chennai,MYLAPORE-TRIPLICANE TALUK,55.2,2009-12-16
Chennai,Anna university,55.2,2009-12-16
Chennai,DGP Office,55.0,2009-12-16
Chennai,Govt. arts college,45.0,2009-12-16
Chennai,Purasawalkam - Perambur,43.0,2009-12-16
Chennai,Chennai AP,35.3,2009-12-16
Chennai,Ambathur,15.0,2009-12-17
Chennai,Chennai AP,4.2,2009-12-17
Chennai,Anna university,2.6,2009-12-17
Chennai,DGP Office,2.0,2009-12-17
Chennai,MYLAPORE-TRIPLICANE TALUK,2.0,2009-12-17
Chennai,Chennai nungambakkam,1.8,2009-12-17
Chennai,Govt. arts college,1.8,2009-12-17
Chennai,Pachaiyappa college,1.5,2009-12-17
Chennai,Anna university,19.2,2009-12-18
Chennai,MYLAPORE-TRIPLICANE TALUK,19.0,2009-12-18
Chennai,Ambathur,18.0,2009-12-18
Chennai,DGP Office,15.0,2009-12-18
Chennai,Chennai nungambakkam,11.6,2009-12-18
Chennai,Govt. arts college,11.0,2009-12-18
Chennai,Pachaiyappa college,11.0,2009-12-18
Chennai,Purasawalkam - Perambur,11.0,2009-12-18
Chennai,Chennai AP,10.9,2009-12-18
Chennai,Chennai AP,1.7,2009-12-19
Chennai,Chennai nungambakkam,1.6,2009-12-20
Chennai,Pachaiyappa college,1.0,2009-12-20
Chennai,Ambathur,1.0,2009-12-20
Chennai,Chennai AP,0.3,2009-12-20
Chennai,Chennai AP,40.8,2009-12-21
Chennai,Anna university,35.0,2009-12-21
Chennai,Chennai nungambakkam,32.5,2009-12-21
Chennai,Pachaiyappa college,32.5,2009-12-21
Chennai,MYLAPORE-TRIPLICANE TALUK,31.0,2009-12-21
Chennai,DGP Office,30.0,2009-12-21
Chennai,Govt. arts college,8.0,2009-12-21
Chennai,Purasawalkam - Perambur,8.0,2009-12-21
Chennai,Ambathur,2.0,2009-12-21
Chennai,Chennai nungambakkam,47.9,2009-12-22
Chennai,Pachaiyappa college,47.0,2009-12-22
Chennai,Anna university,14.6,2009-12-22
Chennai,DGP Office,14.0,2009-12-22
Chennai,MYLAPORE-TRIPLICANE TALUK,14.0,2009-12-22
Chennai,Ambathur,7.0,2009-12-22
Chennai,Chennai AP,6.9,2009-12-22
Chennai,Purasawalkam - Perambur,6.9,2009-12-22
Chennai,Govt. arts college,6.0,2009-12-22
Chennai,Chennai nungambakkam,1.8,2010-01-07
Chennai,Chennai AP,0.1,2010-01-07
Chennai,Chennai AP,4.1,2010-01-09
Chennai,Chennai nungambakkam,2.4,2010-01-09
Chennai,Pachaiyappa college,2.4,2010-01-09
Chennai,Purasawalkam - Perambur,2.4,2010-01-09
Chennai,DGP Office,2.1,2010-01-09
Chennai,Govt. arts college,2.0,2010-01-09
Chennai,MYLAPORE-TRIPLICANE TALUK,2.0,2010-01-09
Chennai,Anna university,2.0,2010-01-09
Chennai,Ambathur,2.0,2010-01-09
Chennai,Chennai nungambakkam,0.5,2010-01-13
Chennai,Chennai AP,0.2,2010-01-24
Chennai,Chennai AP,0.3,2010-01-25
Chennai,Chennai AP,2.5,2010-01-28
Chennai,Chennai nungambakkam,0.5,2010-01-28
Chennai,Chennai AP,10.2,2010-05-01
Chennai,Chennai nungambakkam,9.4,2010-05-01
Chennai,MYLAPORE-TRIPLICANE TALUK,9.1,2010-05-01
Chennai,Pachaiyappa college,9.0,2010-05-01
Chennai,Purasawalkam - Perambur,8.9,2010-05-01
Chennai,DGP Office,8.7,2010-05-01
Chennai,Anna university,8.2,2010-05-01
Chennai,Govt. arts college,7.3,2010-05-01
Chennai,Ambathur,2.0,2010-05-01
Chennai,Chennai nungambakkam,3.0,2010-05-02
Chennai,Chennai AP,2.7,2010-05-02
Chennai,Anna university,71.6,2010-05-19
Chennai,Ambathur,71.0,2010-05-19
Chennai,DGP Office,71.0,2010-05-19
Chennai,Chennai AP,70.8,2010-05-19
Chennai,MYLAPORE-TRIPLICANE TALUK,70.0,2010-05-19
Chennai,Chennai nungambakkam,65.1,2010-05-19
Chennai,Pachaiyappa college,65.0,2010-05-19
Chennai,Purasawalkam - Perambur,64.0,2010-05-19
Chennai,Govt. arts college,64.0,2010-05-19
Chennai,Ambathur,143.0,2010-05-20
Chennai,Chennai nungambakkam,109.7,2010-05-20
Chennai,Pachaiyappa college,107.2,2010-05-20
Chennai,Anna university,106.8,2010-05-20
Chennai,Govt. arts college,106.0,2010-05-20
Chennai,MYLAPORE-TRIPLICANE TALUK,105.5,2010-05-20
Chennai,DGP Office,103.0,2010-05-20
Chennai,Purasawalkam - Perambur,101.0,2010-05-20
Chennai,Chennai AP,75.1,2010-05-20
Chennai,Chennai AP,0.2,2010-05-21
Chennai,Chennai nungambakkam,14.2,2010-06-05
Chennai,Pachaiyappa college,14.0,2010-06-05
Chennai,Purasawalkam - Perambur,11.1,2010-06-05
Chennai,Govt. arts college,1.3,2010-06-05
Chennai,Anna university,1.2,2010-06-05
Chennai,DGP Office,1.2,2010-06-05
Chennai,Chennai AP,1.2,2010-06-05
Chennai,MYLAPORE-TRIPLICANE TALUK,1.1,2010-06-05
Chennai,Chennai AP,20.1,2010-06-06
Chennai,Anna university,18.9,2010-06-06
Chennai,DGP Office,18.9,2010-06-06
Chennai,MYLAPORE-TRIPLICANE TALUK,18.7,2010-06-06
Chennai,Pachaiyappa college,9.3,2010-06-06
Chennai,Chennai nungambakkam,9.3,2010-06-06
Chennai,Purasawalkam - Perambur,9.0,2010-06-06
Chennai,Govt. arts college,8.0,2010-06-06
Chennai,Chennai AP,9.4,2010-06-07
Chennai,Anna university,9.3,2010-06-07
Chennai,MYLAPORE-TRIPLICANE TALUK,8.3,2010-06-07
Chennai,DGP Office,8.1,2010-06-07
Chennai,Pachaiyappa college,4.2,2010-06-07
Chennai,Chennai nungambakkam,4.2,2010-06-07
Chennai,Govt. arts college,4.1,2010-06-07
Chennai,Purasawalkam - Perambur,4.0,2010-06-07
Chennai,Anna university,24.2,2010-06-09
Chennai,Chennai AP,24.2,2010-06-09
Chennai,MYLAPORE-TRIPLICANE TALUK,24.1,2010-06-09
Chennai,DGP Office,23.8,2010-06-09
Chennai,Pachaiyappa college,14.9,2010-06-09
Chennai,Chennai nungambakkam,14.9,2010-06-09
Chennai,Purasawalkam - Perambur,13.0,2010-06-09
Chennai,Govt. arts college,13.0,2010-06-09
Chennai,Ambathur,8.0,2010-06-09
Chennai,Ambathur,22.0,2010-06-10
Chennai,Chennai nungambakkam,2.9,2010-06-10
Chennai,Purasawalkam - Perambur,2.8,2010-06-10
Chennai,Pachaiyappa college,2.8,2010-06-10
Chennai,DGP Office,2.0,2010-06-10
Chennai,Chennai AP,2.0,2010-06-10
Chennai,Anna university,1.9,2010-06-10
Chennai,MYLAPORE-TRIPLICANE TALUK,1.9,2010-06-10
Chennai,Govt. arts college,1.0,2010-06-10
Chennai,Anna university,2.6,2010-06-11
Chennai,DGP Office,1.1,2010-06-11
Chennai,MYLAPORE-TRIPLICANE TALUK,1.0,2010-06-11
Chennai,Chennai AP,0.9,2010-06-11
Chennai,Pachaiyappa college,0.2,2010-06-11
Chennai,Chennai nungambakkam,0.2,2010-06-11
Chennai,Purasawalkam - Perambur,0.1,2010-06-11
Chennai,Ambathur,6.0,2010-06-12
Chennai,Chennai AP,3.5,2010-06-12
Chennai,Pachaiyappa college,2.4,2010-06-12
Chennai,Chennai nungambakkam,2.4,2010-06-12
Chennai,Anna university,2.3,2010-06-12
Chennai,DGP Office,2.3,2010-06-12
Chennai,MYLAPORE-TRIPLICANE TALUK,2.2,2010-06-12
Chennai,Purasawalkam - Perambur,1.9,2010-06-12
Chennai,Govt. arts college,1.9,2010-06-12
Chennai,Chennai AP,2.8,2010-06-13
Chennai,Chennai nungambakkam,0.1,2010-06-16
Chennai,Chennai nungambakkam,0.3,2010-06-18
Chennai,Chennai AP,0.2,2010-06-18
Chennai,Ambathur,1.0,2010-06-22
Chennai,Chennai AP,10.6,2010-06-24
Chennai,MYLAPORE-TRIPLICANE TALUK,5.4,2010-06-24
Chennai,Anna university,5.2,2010-06-24
Chennai,DGP Office,5.1,2010-06-24
Chennai,Chennai nungambakkam,3.0,2010-06-24
Chennai,Purasawalkam - Perambur,2.0,2010-06-24
Chennai,Pachaiyappa college,2.0,2010-06-24
Chennai,Govt. arts college,2.0,2010-06-24
Chennai,Chennai AP,2.2,2010-06-26
Chennai,MYLAPORE-TRIPLICANE TALUK,1.3,2010-06-26
Chennai,Anna university,1.2,2010-06-26
Chennai,DGP Office,1.1,2010-06-26
Chennai,Govt. arts college,0.9,2010-06-26
Chennai,Chennai nungambakkam,0.7,2010-06-26
Chennai,Pachaiyappa college,0.6,2010-06-26
Chennai,Purasawalkam - Perambur,0.5,2010-06-26
Chennai,Chennai AP,38.7,2010-06-27
Chennai,DGP Office,33.2,2010-06-27
Chennai,MYLAPORE-TRIPLICANE TALUK,33.0,2010-06-27
Chennai,Anna university,32.7,2010-06-27
Chennai,Govt. arts college,30.5,2010-06-27
Chennai,Chennai nungambakkam,30.0,2010-06-27
Chennai,Pachaiyappa college,29.7,2010-06-27
Chennai,Purasawalkam - Perambur,27.0,2010-06-27
Chennai,Ambathur,75.0,2010-06-28
Chennai,Chennai nungambakkam,53.4,2010-06-28
Chennai,Pachaiyappa college,52.1,2010-06-28
Chennai,Purasawalkam - Perambur,41.5,2010-06-28
Chennai,MYLAPORE-TRIPLICANE TALUK,17.8,2010-06-28
Chennai,Govt. arts college,17.0,2010-06-28
Chennai,Anna university,15.0,2010-06-28
Chennai,DGP Office,12.6,2010-06-28
Chennai,Chennai AP,11.4,2010-06-28
Chennai,Chennai AP,1.1,2010-07-05
Chennai,Pachaiyappa college,23.1,2010-07-06
Chennai,Chennai nungambakkam,23.0,2010-07-06
Chennai,Govt. arts college,19.0,2010-07-06
Chennai,Ambathur,17.0,2010-07-06
Chennai,Purasawalkam - Perambur,17.0,2010-07-06
Chennai,DGP Office,16.1,2010-07-06
Chennai,Chennai AP,16.0,2010-07-06
Chennai,Anna university,15.5,2010-07-06
Chennai,MYLAPORE-TRIPLICANE TALUK,15.3,2010-07-06
Chennai,Ambathur,1.0,2010-07-07
Chennai,Anna university,0.9,2010-07-07
Chennai,MYLAPORE-TRIPLICANE TALUK,0.9,2010-07-07
Chennai,Chennai nungambakkam,0.9,2010-07-07
Chennai,Chennai AP,0.9,2010-07-07
Chennai,Pachaiyappa college,0.8,2010-07-07
Chennai,Purasawalkam - Perambur,0.7,2010-07-07
Chennai,DGP Office,0.7,2010-07-07
Chennai,Govt. arts college,0.7,2010-07-07
Chennai,Chennai nungambakkam,3.5,2010-07-08
Chennai,Pachaiyappa college,3.1,2010-07-08
Chennai,Purasawalkam - Perambur,3.0,2010-07-08
Chennai,Govt. arts college,1.4,2010-07-08
Chennai,MYLAPORE-TRIPLICANE TALUK,1.2,2010-07-08
Chennai,Chennai AP,1.2,2010-07-08
Chennai,DGP Office,1.1,2010-07-08
Chennai,Anna university,1.0,2010-07-08
Chennai,Chennai AP,2.0,2010-07-09
Chennai,Anna university,1.8,2010-07-09
Chennai,MYLAPORE-TRIPLICANE TALUK,1.7,2010-07-09
Chennai,Chennai nungambakkam,1.6,2010-07-09
Chennai,Pachaiyappa college,1.5,2010-07-09
Chennai,Purasawalkam - Perambur,1.1,2010-07-09
Chennai,DGP Office,1.0,2010-07-09
Chennai,Govt. arts college,1.0,2010-07-09
Chennai,Chennai AP,0.5,2010-07-10
Chennai,MYLAPORE-TRIPLICANE TALUK,0.3,2010-07-10
Chennai,Anna university,0.2,2010-07-10
Chennai,Ambathur,38.0,2010-07-13
Chennai,Chennai AP,31.9,2010-07-13
Chennai,Anna university,31.0,2010-07-13
Chennai,MYLAPORE-TRIPLICANE TALUK,30.1,2010-07-13
Chennai,DGP Office,30.1,2010-07-13
Chennai,Govt. arts college,23.7,2010-07-13
Chennai,Purasawalkam - Perambur,18.4,2010-07-13
Chennai,Chennai nungambakkam,18.4,2010-07-13
Chennai,Pachaiyappa college,18.2,2010-07-13
Chennai,Chennai nungambakkam,21.2,2010-07-17
Chennai,Purasawalkam - Perambur,21.0,2010-07-17
Chennai,Pachaiyappa college,21.0,2010-07-17
Chennai,Ambathur,15.0,2010-07-17
Chennai,DGP Office,9.1,2010-07-17
Chennai,Anna university,8.0,2010-07-17
Chennai,Chennai AP,7.9,2010-07-17
Chennai,MYLAPORE-TRIPLICANE TALUK,7.1,2010-07-17
Chennai,Govt. arts college,7.1,2010-07-17
Chennai,Ambathur,50.0,2010-07-18
Chennai,Chennai nungambakkam,19.1,2010-07-18
Chennai,Pachaiyappa college,19.0,2010-07-18
Chennai,DGP Office,18.7,2010-07-18
Chennai,Anna university,18.1,2010-07-18
Chennai,Chennai AP,18.0,2010-07-18
Chennai,MYLAPORE-TRIPLICANE TALUK,17.3,2010-07-18
Chennai,Purasawalkam - Perambur,17.0,2010-07-18
Chennai,Govt. arts college,17.0,2010-07-18
Chennai,Ambathur,12.0,2010-07-19
Chennai,Chennai nungambakkam,8.9,2010-07-19
